principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7
0.01973783635883698,0.34083241872493464,-1.3753768260456443,-1.114887541520106,1.9333071501355963,-0.48219010798082385,2.4985871488634395
0.18046220994605378,0.6689729462093391,-1.2356185523062149,-1.5270048480985545,2.8064329741331226,-0.3812421360523366,3.039845339385369
0.018612707089983468,0.14557899055395096,-1.9544403731829292,-1.0256154109149551,1.3956821396051102,-0.3435601494311186,2.584415106704457
0.4988901768052511,0.5179397027042737,-1.5781436056751825,-1.366412306707438,2.194713764828734,-0.5121388961806498,3.1111999393055045
-1.7239867556265112,-0.1499079803940894,0.10454077459376174,0.1895445061868999,0.18029983409952305,0.22117834767390512,0.49655547831620317
-1.7577393618046866,-0.11161056086227882,0.6517094794415782,0.21762659109011595,0.5393374705000765,0.06814241557841,0.44079987632365786
-1.4401028396231728,0.19086398459385054,0.7981299166537782,0.16058862127495843,0.5066254021790123,0.179358863688886,0.29081538866924234
-0.8429005622594589,-0.45511453743574437,0.8656295203298209,0.6786569845990357,-0.0671971351288381,-0.3384049840928156,0.6151829208009509
-1.120402315293558,-0.06579001526434092,0.8924998848373327,0.410476980910627,0.493359464828397,0.04598886838000429,0.5473075592073955
-1.296539840249375,0.10297595889934516,0.5722549254348114,0.2543915952247727,0.589732545689748,0.09285932178303342,0.34848575722728764
1.1212499063557564,0.8135802326696446,-2.3704113517573697,-1.3165557149592273,2.692072465159916,0.01889314581744614,3.3938753912307362
-1.2558518489321975,-1.63252341072493,0.0433426641556302,1.181820018107806,-0.34839606820222296,-0.5373514608073109,0.3640792719813166
-0.6775333342239289,-3.345830186894182,-0.6093187611456425,1.912458877776881,-0.8496274724334413,-1.843594885830605,1.0963926439143574
0.34130161599584585,0.7902502394550629,-1.8079130389774356,-1.207329522065221,1.6123935870900545,-0.0350992768892471,2.290317968524711
0.8686815091882396,0.6645381459304897,-2.297816489395337,-1.5310191760633294,2.4626853393911743,0.06567738039751866,3.2642326151094263
2.0313369349237673,1.4919941406649289,-2.8350820849293834,-1.2832396398578774,-1.1180637106827969,-1.6206220389133563,1.1737654462132034
-1.6271865263790453,0.2118192883305778,0.7644822269675178,0.23238219452785833,0.3705520503795491,0.24311922766712604,0.2413495810846119
2.856731894644046,-0.8941245032566253,-2.6479991911770635,-0.5575124308318611,1.5883054841320894,-1.3895291156958487,4.110556526932053
-0.9785707111253905,-0.08163053472954061,0.1532950162063773,0.035093716786157726,0.6454210907402067,0.060849643500036035,0.9043442254808509
0.5417251929920148,0.5377285712726101,-1.6273108596459416,-0.974552659402655,1.8353613716839303,-0.3679911815330757,2.496710032155649
-1.3380287941040196,-0.382919467214086,0.7254749638605539,0.48664433485509306,0.4798661291772188,-0.2889721960381145,0.619049664340251
-1.2703340141734212,-0.38689373299549445,0.6913693540573926,0.46356638517641696,0.5242366473090425,-0.31105514286578007,0.671222991004097
-1.2889163741343892,-0.3722626456236435,0.7419382473170281,0.3855246316178855,0.5327020269851236,-0.32217736106253086,0.6760165777189425
-1.296539840249375,0.10297595889934516,0.5722549254348114,0.2543915952247727,0.589732545689748,0.09285932178303342,0.34848575722728764
-1.2848126597989071,-0.12207286816694646,0.6764906938137066,0.23836722606186414,0.5867502280174739,-0.1287016607234391,0.6290332876638072
-1.5213934988058104,0.1816717661156524,0.8459060065038,0.2084306769351351,0.6181785884132143,0.13886105093276693,0.3558430449211462
-0.9688322962180812,-0.34956367873942235,0.5580611016415973,0.4491940949329207,0.7760471442452936,-0.2803909296262153,0.23191690016642802
5.960505802182702,1.0730890085705187,-2.316096442344247,-1.5537081959844876,1.42013662981065,0.6029099279254035,0.1722464198973471
8.65806688457764,1.4739358041117048,-2.449778812378856,-2.0929833097602093,2.532834014508043,1.0883329123715701,1.7711919728451047
-0.2901928862914193,-2.1201511242414997,-0.041549362231401,1.0611181126699212,0.2634987291716418,-1.5465872810339667,1.8919471290099437
-1.0125717994436236,0.8904628988198725,0.6745298621442769,-0.3280304600566944,0.20594199269024194,0.0896857467343985,-0.062173232164876226
0.26809032182605563,0.8191794414960447,-2.194149372410133,-1.091452987908145,1.1256032813308832,-0.04715108827199528,2.0602819227028517
-0.11529096490003686,0.5348489206364214,-1.763906082555859,-0.6840606774744236,0.8604801093355721,0.017661642323736782,1.738447867414481
0.1772934936070995,0.5431612398534016,-2.0216061289182314,-0.944138970510264,1.20495905803598,0.0690117382468607,2.1272346815353673
-1.618870645249056,0.21613594736612426,0.7575580081083095,0.22796939671871277,0.37267286587270165,0.24431728453794774,0.2451939882042382
-1.330848580321299,0.09709275698165372,0.6397650834098739,0.10490838084444598,0.6148140126732302,0.0779112912965274,0.44566689691956884
-1.0581001558970482,-0.36398443510480644,0.520493569846809,0.428111615282474,0.9210710573498672,-0.04790917701881881,0.2299288870917629
-1.0728992461118618,-0.8102366890840762,-0.003040837281406833,0.6843553975612142,-0.04077033254507238,-0.3001413758385792,0.7129426320698276
-0.7577138451692975,-1.027982620988277,-0.7727108212399869,0.5618746542324017,-0.31737394207475117,-0.29784882307902605,0.6872516338850775
-0.8150253292825815,-0.9278743430606918,0.20171307746174172,0.7834082171848291,-0.01618676697162029,-0.488902454959961,0.36039934731829604
-1.1594527012191294,-1.215799717232603,0.2054123238303208,0.8243783766819536,0.08925372778940024,-0.5192909459194076,0.3218143208586161
-0.6217583050515106,-1.3445097263568933,-0.5578961385660339,0.7997145596228781,-0.5231344533123219,-0.6432885141485196,0.5663868773626284
-1.3913333968080663,-0.8852589236936043,0.6225939145268472,0.8105086506262675,0.007445455470271915,-0.5116839677036318,0.26471141796998726
-1.056408350423022,-1.0572532557031484,0.4173615615828329,0.6780749373364762,0.693030589159275,-0.052803272077692046,-0.5220257914001719
-1.1083668021583055,-0.7595852337708064,0.6260629830541079,0.5671058442915371,1.0376587292915593,0.07872661030194814,-0.2765153339448713
-0.8843871073121032,-1.2456689207079201,0.5042420315550392,0.7407026270972425,1.0504721551836262,-0.27266004952532374,0.11012028703354426
-0.44946177314441227,0.11453157485170651,0.7077372758685061,0.18149294485982367,0.5369632403606085,0.6970514824717408,-0.11903475786983021
0.25133921643026474,0.5575263847164363,-2.2369961910252485,-1.0037396433530519,0.8869571939637066,-0.0086249264423147,2.0648143755282033
1.7020973303424103,-0.07136687016704167,-3.0787016718402755,-1.6480085711292118,3.8701407371481293,0.1301966218528105,5.214647933976409
0.6914079893094374,0.2056585980811813,-2.900291286551813,-1.1201968710025836,1.8922966646182402,0.12077098997222507,3.2854963282105545
0.26278515991604,0.2032745674581397,-1.937629041387103,-0.6551573247693397,1.0195743965505333,-0.05209353814593675,2.226029620389138
-0.6742946171097638,0.920039460703003,0.11756785715529938,-0.22384852820319184,-0.09573339689264546,0.06740788008158323,0.16779363998961921
